Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Categories,Tags,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
simple,PGP11805,Porte goupillon à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé. Dimensions (L x P x H mm) : 95 x 140 x 370.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-salle-bain-bakri-pgp11805-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-salle-bain-bakri-pgp11805-visuel-1.jpeg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-salle-bain-bakri-pgp11805-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),95 x 140 x 370,1,0
simple,PGP11903,Porte goupillon à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 95 x 140 x 370.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11903-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11903-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11903-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),95 x 140 x 370,1,0
simple,PGP01128,Porte goupillon à poser ou à fixer,1,0,visible,"Matière : Acier inoxydable. Finitions : Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé. Dimensions (L x P x H mm) : 380.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-brosse-salle-bain-bakri-pgp01128-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-brosse-salle-bain-bakri-pgp01128-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-brosse-salle-bain-bakri-pgp01128-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé",1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),380,1,0
simple,PGP11704,Porte goupillon à poser ou à fixer,1,0,visible,"Matière : Laiton. Finitions : Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 380.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-bronze-salle-bain-bakri-pgp11704-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-bronze-salle-bain-bakri-pgp11704-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-bronze-salle-bain-bakri-pgp11704-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),380,1,0
simple,PGP11804,Porte goupillon à poser ou à fixer,1,0,visible,"Matière : Laiton. Finitions : Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé. Dimensions (L x P x H mm) : 380.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-salle-bain-bakri-pgp11804-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-wc-bakri-pgp11804-visuel-1.jpeg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-anthracite-salle-bain-bakri-pgp11804-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),380,1,0
simple,PGP11904,Porte goupillon à poser ou à fixer,1,0,visible,"Matière : Laiton. Finitions : Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 380.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11904-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11904-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-dore-salle-bain-bakri-pgp11904-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),380,1,0
simple,PSA01108,Porte savon avec coupelle à fixer,1,0,visible,"Matière : Acier inoxydable/Verre mat. Finitions : Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé. Dimensions (L x P x H mm) : 110 x 129 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-brosse-salle-bain-bakri-psa01108-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-brosse-salle-bain-bakri-psa01108-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-brosse-salle-bain-bakri-psa01108-croquis-1.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé",1,0,Matière,Acier inoxydable/Verre mat,1,0,Dimensions (mm),110 x 129 x 55,1,0
simple,PSA11706,Porte savon avec coupelle à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 110 x 129 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-bronze-salle-bain-bakri-psa11706-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-bronze-salle-bain-bakri-psa11706-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-bronze-salle-bain-bakri-psa11706-croquis-1.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),110 x 129 x 55,1,0
simple,PSA11806,Porte savon avec coupelle à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé. Dimensions (L x P x H mm) : 110 x 129 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-anthracite-salle-bain-bakri-psa11806-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-anthracite-salle-bain-bakri-psa11806-visuel-1.jpeg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-anthracite-salle-bain-bakri-psa11806-croquis-1.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),110 x 129 x 55,1,0
simple,PSA11908,Porte savon avec coupelle à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 110 x 129 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-dore-salle-bain-bakri-psa11908-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-dore-salle-bain-bakri-psa11908-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-dore-salle-bain-bakri-psa11908-croquis-1.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),110 x 129 x 55,1,0
simple,PSE01117,Porte serviette simple,1,0,visible,"Matière : Acier inoxydable. Finitions : Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé. Dimensions (L x P x H mm) : 505 x 65 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-brosse-salle-bain-bakri-pse01117-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-brosse-salle-bain-bakri-pse01117-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-brosse-salle-bain-bakri-pse01117-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé",1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),505 x 65 x 55,1,0
simple,PSE11709,Porte serviette simple,1,0,visible,"Matière : Laiton. Finitions : Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 505 x 65 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-bronze-salle-bain-bakri-pse11709-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-bronze-salle-bain-bakri-pse11709-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-bronze-salle-bain-bakri-pse11709-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),505 x 65 x 55,1,0
simple,PSE11809,Porte serviette simple,1,0,visible,"Matière : Laiton. Finitions : Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé. Dimensions (L x P x H mm) : 505 x 65 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-anthracite-salle-bain-bakri-pse11809-fiche-technique-1.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-anthracite-salle-bain-bakri-pse11809-visuel-1.jpeg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-anthracite-salle-bain-bakri-pse11809-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),505 x 65 x 55,1,0
simple,PSE11910,Porte serviette simple,1,0,visible,"Matière : Laiton. Finitions : Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 505 x 65 x 55.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-dore-salle-bain-bakri-pse11910-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-dore-salle-bain-bakri-pse11910-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-dore-salle-bain-bakri-pse11910-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Doré- brossé, Bronze- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton,1,0,Dimensions (mm),505 x 65 x 55,1,0
simple,PEV01107,Porte verre simple à fixer,1,0,visible,"Matière : Acier inoxydable/Verre mat. Finitions : Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé. Dimensions (L x P x H mm) : 105 x 95.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-brosse-salle-bain-bakri-pev01107-fiche-technique.pdf.pdf",CreaMust > Bakri,"CreaMust, Bakri, Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-brosse-salle-bain-bakri-pev01107-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-brosse-salle-bain-bakri-pev01107-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Inox- brossé, Doré- brossé, Bronze- brossé, Anthracite- brossé",1,0,Matière,Acier inoxydable/Verre mat,1,0,Dimensions (mm),105 x 95,1,0
simple,PEV11707,Porte verre simple à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé. Dimensions (L x P x H mm) : 105 x 95.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-bronze-salle-bain-bakri-pev11707-fiche-technique.pdf-1.pdf",CreaMust > Bakri,"CreaMust, Bakri, Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-bronze-salle-bain-bakri-pev11707-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-bronze-salle-bain-bakri-pev11707-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Bronze- brossé, Doré- brossé, Anthracite- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),105 x 95,1,0
simple,PEV11813,Porte verre simple à fixer,1,0,visible,"Matière : Laiton/Verre mat. Finitions : Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé. Dimensions (L x P x H mm) : 105 x 95.","Pourquoi ne pas vous laisser séduire par les finitions métalliques satinées de la gamme BAKRI ?

Réalisée en PVD, ces coloris anthracite, cuivré, doré ou brossé se combinent aux tendances les plus actuelles et permettent de créer des ambiances haut de gamme et feutrées.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-anthracite-salle-bain-bakri-pev11813-fiche-technique-1.pdf-1.pdf",CreaMust > Bakri,"CreaMust, Bakri, Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-anthracite-salle-bain-bakri-pev11813-visuel-1.jpeg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-anthracite-salle-bain-bakri-pev11813-croquis.jpg",Collection,CreaMust,1,0,Gamme,Bakri,1,0,Finitions,"Anthracite- brossé, Doré- brossé, Bronze- brossé, Inox- brossé",1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),105 x 95,1,0
